corruption,metric,layer,head,position,effect,published_class
random_random,tv,2,3,A_doc,0.002086,
random_random,tv,2,3,B_doc,0.003159,
random_random,tv,2,3,END,0.038283,
random_random,tv,2,4,A_def,0.000074,
random_random,tv,2,4,B_def,-0.000069,
random_random,tv,2,4,comma_B,0.000004,
random_random,tv,2,4,C_def,-0.000042,
random_random,tv,2,4,A_doc,0.000104,
random_random,tv,2,4,B_doc,0.000146,
random_random,tv,2,4,END,0.000967,
random_random,tv,2,5,A_def,-0.000061,
random_random,tv,2,5,B_def,0.000765,
random_random,tv,2,5,comma_B,-0.000006,
random_random,tv,2,5,C_def,0.002927,
random_random,tv,2,5,A_doc,-0.000542,
random_random,tv,2,5,B_doc,0.001520,
random_random,tv,2,5,END,-0.002491,
random_random,tv,2,6,A_def,0.000308,
random_random,tv,2,6,B_def,-0.000156,
random_random,tv,2,6,comma_B,-0.000021,
random_random,tv,2,6,C_def,-0.000073,
random_random,tv,2,6,A_doc,-0.000314,
random_random,tv,2,6,B_doc,0.000487,
random_random,tv,2,6,END,0.001224,
random_random,tv,2,7,A_def,0.000298,
random_random,tv,2,7,B_def,0.000088,
random_random,tv,2,7,comma_B,0.000004,
random_random,tv,2,7,C_def,0.000376,
random_random,tv,2,7,A_doc,-0.000042,
random_random,tv,2,7,B_doc,0.000537,
random_random,tv,2,7,END,-0.000965,
random_random,tv,3,0,A_def,0.000000,argument mover
random_random,tv,3,0,B_def,0.000000,argument mover
random_random,tv,3,0,comma_B,0.000000,argument mover
random_random,tv,3,0,C_def,0.000000,argument mover
random_random,tv,3,0,A_doc,0.000000,argument mover
random_random,tv,3,0,B_doc,0.000000,argument mover
random_random,tv,3,0,END,0.214283,argument mover
random_random,tv,3,1,A_def,0.000000,
random_random,tv,3,1,B_def,0.000000,
random_random,tv,3,1,comma_B,0.000000,
random_random,tv,3,1,C_def,0.000000,
random_random,tv,3,1,A_doc,0.000000,
random_random,tv,3,1,B_doc,0.000000,
random_random,tv,3,1,END,0.002176,
random_random,tv,3,2,A_def,0.000000,
random_random,tv,3,2,B_def,0.000000,
random_random,tv,3,2,comma_B,0.000000,
random_random,tv,3,2,C_def,0.000000,
random_random,tv,3,2,A_doc,0.000000,
random_random,tv,3,2,B_doc,0.000000,
random_random,tv,3,2,END,0.004313,
random_random,tv,3,3,A_def,0.000000,
random_random,tv,3,3,B_def,0.000000,
random_random,tv,3,3,comma_B,0.000000,
random_random,tv,3,3,C_def,0.000000,
random_random,tv,3,3,A_doc,0.000000,
random_random,tv,3,3,B_doc,0.000000,
random_random,tv,3,3,END,0.013484,
random_random,tv,3,4,A_def,0.000000,
random_random,tv,3,4,B_def,0.000000,
random_random,tv,3,4,comma_B,0.000000,
random_random,tv,3,4,C_def,0.000000,
random_random,tv,3,4,A_doc,0.000000,
random_random,tv,3,4,B_doc,0.000000,
random_random,tv,3,4,END,0.003527,
random_random,tv,3,5,A_def,0.000000,
random_random,tv,3,5,B_def,0.000000,
random_random,tv,3,5,comma_B,0.000000,
random_random,tv,3,5,C_def,0.000000,
random_random,tv,3,5,A_doc,0.000000,
random_random,tv,3,5,B_doc,0.000000,
random_random,tv,3,5,END,0.023075,
random_random,tv,3,6,A_def,0.000000,argument mover
random_random,tv,3,6,B_def,0.000000,argument mover
random_random,tv,3,6,comma_B,0.000000,argument mover
random_random,tv,3,6,C_def,0.000000,argument mover
random_random,tv,3,6,A_doc,0.000000,argument mover
random_random,tv,3,6,B_doc,0.000000,argument mover
random_random,tv,3,6,END,0.170940,argument mover
random_random,tv,3,7,A_def,0.000000,
random_random,tv,3,7,B_def,0.000000,
random_random,tv,3,7,comma_B,0.000000,
random_random,tv,3,7,C_def,0.000000,
random_random,tv,3,7,A_doc,0.000000,
random_random,tv,3,7,B_doc,0.000000,
random_random,tv,3,7,END,0.003613,
random_def,logit_diff,0,0,A_def,0.008290,
random_def,logit_diff,0,0,B_def,0.003339,
random_def,logit_diff,0,0,comma_B,0.005357,
random_def,logit_diff,0,0,C_def,0.004996,
random_def,logit_diff,0,0,A_doc,0.000052,
random_def,logit_diff,0,0,B_doc,-0.000085,
random_def,logit_diff,0,0,END,-0.000008,
random_def,logit_diff,0,1,A_def,0.040373,
random_def,logit_diff,0,1,B_def,0.034333,
random_def,logit_diff,0,1,comma_B,0.000153,
random_def,logit_diff,0,1,C_def,0.000717,
random_def,logit_diff,0,1,A_doc,-0.001803,
random_def,logit_diff,0,1,B_doc,-0.015680,
random_def,logit_diff,0,1,END,-0.000028,
random_def,logit_diff,0,2,A_def,-0.003779,
random_def,logit_diff,0,2,B_def,-0.010667,
random_def,logit_diff,0,2,comma_B,0.023089,
random_def,logit_diff,0,2,C_def,0.015827,
random_def,logit_diff,0,2,A_doc,0.000022,
random_def,logit_diff,0,2,B_doc,-0.000103,
random_def,logit_diff,0,2,END,-0.000134,
random_def,logit_diff,0,3,A_def,0.000888,
random_def,logit_diff,0,3,B_def,-0.000741,
random_def,logit_diff,0,3,comma_B,-0.001269,
random_def,logit_diff,0,3,C_def,-0.000443,
random_def,logit_diff,0,3,A_doc,0.000033,
random_def,logit_diff,0,3,B_doc,-0.000021,
random_def,logit_diff,0,3,END,0.000221,
random_def,logit_diff,0,4,A_def,0.002554,
random_def,logit_diff,0,4,B_def,0.004368,
random_def,logit_diff,0,4,comma_B,-0.013780,
random_def,logit_diff,0,4,C_def,0.009213,
random_def,logit_diff,0,4,A_doc,0.000048,
random_def,logit_diff,0,4,B_doc,0.001372,
random_def,logit_diff,0,4,END,-0.000303,
random_def,logit_diff,0,5,A_def,0.030687,duplicate token
random_def,logit_diff,0,5,B_def,0.175171,duplicate token
random_def,logit_diff,0,5,comma_B,0.000960,duplicate token
random_def,logit_diff,0,5,C_def,0.000020,duplicate token
random_def,logit_diff,0,5,A_doc,-0.002557,duplicate token
random_def,logit_diff,0,5,B_doc,-0.010896,duplicate token
random_def,logit_diff,0,5,END,-0.000163,duplicate token
random_def,logit_diff,0,6,A_def,-0.005944,
random_def,logit_diff,0,6,B_def,-0.017978,
random_def,logit_diff,0,6,comma_B,0.001435,
random_def,logit_diff,0,6,C_def,0.000340,
random_def,logit_diff,0,6,A_doc,0.001299,
random_def,logit_diff,0,6,B_doc,0.008316,
random_def,logit_diff,0,6,END,0.000122,
random_def,logit_diff,0,7,A_def,-0.012186,
random_def,logit_diff,0,7,B_def,-0.003881,
random_def,logit_diff,0,7,comma_B,0.000088,
random_def,logit_diff,0,7,C_def,0.010082,
random_def,logit_diff,0,7,A_doc,0.000032,
random_def,logit_diff,0,7,B_doc,0.000000,
random_def,logit_diff,0,7,END,-0.000009,
random_def,logit_diff,1,0,A_def,-0.018450,
random_def,logit_diff,1,0,B_def,0.038515,
random_def,logit_diff,1,0,comma_B,0.229364,
random_def,logit_diff,1,0,C_def,0.033047,
random_def,logit_diff,1,0,A_doc,-0.000177,
random_def,logit_diff,1,0,B_doc,-0.000880,
random_def,logit_diff,1,0,END,-0.000067,
random_def,logit_diff,1,1,A_def,-0.003379,
random_def,logit_diff,1,1,B_def,0.002559,
random_def,logit_diff,1,1,comma_B,0.018375,
random_def,logit_diff,1,1,C_def,0.033651,
random_def,logit_diff,1,1,A_doc,0.000577,
random_def,logit_diff,1,1,B_doc,0.000104,
random_def,logit_diff,1,1,END,0.001216,
random_def,logit_diff,1,2,A_def,0.004521,duplicate token
random_def,logit_diff,1,2,B_def,0.007048,duplicate token
random_def,logit_diff,1,2,comma_B,-0.000365,duplicate token
random_def,logit_diff,1,2,C_def,0.000159,duplicate token
random_def,logit_diff,1,2,A_doc,-0.000358,duplicate token
random_def,logit_diff,1,2,B_doc,-0.005069,duplicate token
random_def,logit_diff,1,2,END,0.001806,duplicate token
random_def,logit_diff,1,3,A_def,0.006833,
random_def,logit_diff,1,3,B_def,-0.001366,
random_def,logit_diff,1,3,comma_B,0.006620,
random_def,logit_diff,1,3,C_def,0.009960,
random_def,logit_diff,1,3,A_doc,0.000160,
random_def,logit_diff,1,3,B_doc,0.001075,
random_def,logit_diff,1,3,END,0.000138,
random_def,logit_diff,1,4,A_def,-0.003301,induction + fuzzy previous token
random_def,logit_diff,1,4,B_def,0.006508,induction + fuzzy previous token
random_def,logit_diff,1,4,comma_B,0.602294,induction + fuzzy previous token
random_def,logit_diff,1,4,C_def,0.005724,induction + fuzzy previous token
random_def,logit_diff,1,4,A_doc,-0.000147,induction + fuzzy previous token
random_def,logit_diff,1,4,B_doc,0.000441,induction + fuzzy previous token
random_def,logit_diff,1,4,END,-0.012892,induction + fuzzy previous token
random_def,logit_diff,1,5,A_def,0.007701,
random_def,logit_diff,1,5,B_def,-0.002534,
random_def,logit_diff,1,5,comma_B,-0.006840,
random_def,logit_diff,1,5,C_def,0.000022,
random_def,logit_diff,1,5,A_doc,-0.000027,
random_def,logit_diff,1,5,B_doc,-0.001319,
random_def,logit_diff,1,5,END,0.007185,
random_def,logit_diff,1,6,A_def,0.000068,
random_def,logit_diff,1,6,B_def,-0.002518,
random_def,logit_diff,1,6,comma_B,-0.004346,
random_def,logit_diff,1,6,C_def,-0.002265,
random_def,logit_diff,1,6,A_doc,-0.000086,
random_def,logit_diff,1,6,B_doc,-0.000275,
random_def,logit_diff,1,6,END,0.000394,
random_def,logit_diff,1,7,A_def,0.002258,
random_def,logit_diff,1,7,B_def,-0.005633,
random_def,logit_diff,1,7,comma_B,0.000528,
random_def,logit_diff,1,7,C_def,0.012430,
random_def,logit_diff,1,7,A_doc,0.000213,
random_def,logit_diff,1,7,B_doc,-0.000145,
random_def,logit_diff,1,7,END,0.000462,
random_def,logit_diff,2,0,A_def,-0.012018,fuzzy previous token
random_def,logit_diff,2,0,B_def,-0.080081,fuzzy previous token
random_def,logit_diff,2,0,comma_B,0.000035,fuzzy previous token
random_def,logit_diff,2,0,C_def,1.090619,fuzzy previous token
random_def,logit_diff,2,0,A_doc,-0.000008,fuzzy previous token
random_def,logit_diff,2,0,B_doc,-0.001475,fuzzy previous token
random_def,logit_diff,2,0,END,-0.003316,fuzzy previous token
random_def,logit_diff,2,1,A_def,0.004931,
random_def,logit_diff,2,1,B_def,-0.002362,
random_def,logit_diff,2,1,comma_B,0.000087,
random_def,logit_diff,2,1,C_def,0.062238,
random_def,logit_diff,2,1,A_doc,0.000013,
random_def,logit_diff,2,1,B_doc,0.000212,
random_def,logit_diff,2,1,END,0.000973,
random_def,logit_diff,2,2,A_def,0.081226,
random_def,logit_diff,2,2,B_def,0.050808,
random_def,logit_diff,2,2,comma_B,-0.000050,
random_def,logit_diff,2,2,C_def,-0.070686,
random_def,logit_diff,2,2,A_doc,0.001404,
random_def,logit_diff,2,2,B_doc,-0.001004,
random_def,logit_diff,2,2,END,-0.008935,
random_def,logit_diff,2,3,A_def,-0.035757,
random_def,logit_diff,2,3,B_def,-0.075321,
random_def,logit_diff,2,3,comma_B,0.000153,
random_def,logit_diff,2,3,C_def,0.146318,
random_def,logit_diff,2,3,A_doc,0.003640,
random_def,logit_diff,2,3,B_doc,0.005561,
random_def,logit_diff,2,3,END,0.046295,
random_def,logit_diff,2,4,A_def,0.000774,
random_def,logit_diff,2,4,B_def,0.000434,
random_def,logit_diff,2,4,comma_B,-0.000003,
random_def,logit_diff,2,4,C_def,0.001591,
random_def,logit_diff,2,4,A_doc,0.000346,
random_def,logit_diff,2,4,B_doc,0.000814,
random_def,logit_diff,2,4,END,-0.011696,
random_def,logit_diff,2,5,A_def,0.009884,
random_def,logit_diff,2,5,B_def,-0.030923,
random_def,logit_diff,2,5,comma_B,-0.000025,
random_def,logit_diff,2,5,C_def,0.049189,
random_def,logit_diff,2,5,A_doc,-0.000192,
random_def,logit_diff,2,5,B_doc,-0.000490,
random_def,logit_diff,2,5,END,0.001509,
random_def,logit_diff,2,6,A_def,-0.003205,
random_def,logit_diff,2,6,B_def,0.001906,
random_def,logit_diff,2,6,comma_B,-0.000076,
random_def,logit_diff,2,6,C_def,0.044648,
random_def,logit_diff,2,6,A_doc,-0.001937,
random_def,logit_diff,2,6,B_doc,-0.000417,
random_def,logit_diff,2,6,END,0.006770,
random_def,logit_diff,2,7,A_def,-0.000292,
random_def,logit_diff,2,7,B_def,-0.002647,
random_def,logit_diff,2,7,comma_B,-0.000011,
random_def,logit_diff,2,7,C_def,0.011106,
random_def,logit_diff,2,7,A_doc,-0.000161,
random_def,logit_diff,2,7,B_doc,-0.001546,
random_def,logit_diff,2,7,END,0.005216,
random_def,logit_diff,3,0,A_def,0.000000,argument mover
random_def,logit_diff,3,0,B_def,0.000000,argument mover
random_def,logit_diff,3,0,comma_B,0.000000,argument mover
random_def,logit_diff,3,0,C_def,0.000000,argument mover
random_def,logit_diff,3,0,A_doc,0.000000,argument mover
random_def,logit_diff,3,0,B_doc,0.000000,argument mover
random_def,logit_diff,3,0,END,0.878940,argument mover
random_def,logit_diff,3,1,A_def,0.000000,
random_def,logit_diff,3,1,B_def,0.000000,
random_def,logit_diff,3,1,comma_B,0.000000,
random_def,logit_diff,3,1,C_def,0.000000,
random_def,logit_diff,3,1,A_doc,0.000000,
random_def,logit_diff,3,1,B_doc,0.000000,
random_def,logit_diff,3,1,END,-0.000181,
random_def,logit_diff,3,2,A_def,0.000000,
random_def,logit_diff,3,2,B_def,0.000000,
random_def,logit_diff,3,2,comma_B,0.000000,
random_def,logit_diff,3,2,C_def,0.000000,
random_def,logit_diff,3,2,A_doc,0.000000,
random_def,logit_diff,3,2,B_doc,0.000000,
random_def,logit_diff,3,2,END,0.002234,
random_def,logit_diff,3,3,A_def,0.000000,
random_def,logit_diff,3,3,B_def,0.000000,
random_def,logit_diff,3,3,comma_B,0.000000,
random_def,logit_diff,3,3,C_def,0.000000,
random_def,logit_diff,3,3,A_doc,0.000000,
random_def,logit_diff,3,3,B_doc,0.000000,
random_def,logit_diff,3,3,END,0.032410,
random_def,logit_diff,3,4,A_def,0.000000,
random_def,logit_diff,3,4,B_def,0.000000,
random_def,logit_diff,3,4,comma_B,0.000000,
random_def,logit_diff,3,4,C_def,0.000000,
random_def,logit_diff,3,4,A_doc,0.000000,
random_def,logit_diff,3,4,B_doc,0.000000,
random_def,logit_diff,3,4,END,0.024433,
random_def,logit_diff,3,5,A_def,0.000000,
random_def,logit_diff,3,5,B_def,0.000000,
random_def,logit_diff,3,5,comma_B,0.000000,
random_def,logit_diff,3,5,C_def,0.000000,
random_def,logit_diff,3,5,A_doc,0.000000,
random_def,logit_diff,3,5,B_doc,0.000000,
random_def,logit_diff,3,5,END,0.039040,
random_def,logit_diff,3,6,A_def,0.000000,argument mover
random_def,logit_diff,3,6,B_def,0.000000,argument mover
random_def,logit_diff,3,6,comma_B,0.000000,argument mover
random_def,logit_diff,3,6,C_def,0.000000,argument mover
random_def,logit_diff,3,6,A_doc,0.000000,argument mover
random_def,logit_diff,3,6,B_doc,0.000000,argument mover
random_def,logit_diff,3,6,END,0.604564,argument mover
random_def,logit_diff,3,7,A_def,0.000000,
random_def,logit_diff,3,7,B_def,0.000000,
random_def,logit_diff,3,7,comma_B,0.000000,
random_def,logit_diff,3,7,C_def,0.000000,
random_def,logit_diff,3,7,A_doc,0.000000,
random_def,logit_diff,3,7,B_doc,0.000000,
random_def,logit_diff,3,7,END,0.006072,
random_def,kl,0,0,A_def,0.031042,
random_def,kl,0,0,B_def,0.027077,
random_def,kl,0,0,comma_B,0.003208,
random_def,kl,0,0,C_def,0.005638,
random_def,kl,0,0,A_doc,0.000036,
random_def,kl,0,0,B_doc,-0.000046,
random_def,kl,0,0,END,-0.000004,
random_def,kl,0,1,A_def,0.040548,
random_def,kl,0,1,B_def,0.038927,
random_def,kl,0,1,comma_B,0.000123,
random_def,kl,0,1,C_def,0.000613,
random_def,kl,0,1,A_doc,-0.020722,
random_def,kl,0,1,B_doc,-0.034134,
random_def,kl,0,1,END,-0.000055,
random_def,kl,0,2,A_def,0.001277,
random_def,kl,0,2,B_def,-0.009625,
random_def,kl,0,2,comma_B,0.018100,
random_def,kl,0,2,C_def,0.011665,
random_def,kl,0,2,A_doc,0.000012,
random_def,kl,0,2,B_doc,-0.000067,
random_def,kl,0,2,END,-0.000072,
random_def,kl,0,3,A_def,-0.001586,
random_def,kl,0,3,B_def,0.002106,
random_def,kl,0,3,comma_B,0.000160,
random_def,kl,0,3,C_def,0.000407,
random_def,kl,0,3,A_doc,-0.000025,
random_def,kl,0,3,B_doc,-0.000402,
random_def,kl,0,3,END,0.000141,
random_def,kl,0,4,A_def,-0.001806,
random_def,kl,0,4,B_def,0.001420,
random_def,kl,0,4,comma_B,-0.007946,
random_def,kl,0,4,C_def,0.004540,
random_def,kl,0,4,A_doc,0.000647,
random_def,kl,0,4,B_doc,0.000351,
random_def,kl,0,4,END,0.001426,
random_def,kl,0,5,A_def,0.066788,duplicate token
random_def,kl,0,5,B_def,0.158924,duplicate token
random_def,kl,0,5,comma_B,0.000483,duplicate token
random_def,kl,0,5,C_def,0.000013,duplicate token
random_def,kl,0,5,A_doc,-0.003979,duplicate token
random_def,kl,0,5,B_doc,-0.012376,duplicate token
random_def,kl,0,5,END,-0.000126,duplicate token
random_def,kl,0,6,A_def,-0.001503,
random_def,kl,0,6,B_def,-0.008486,
random_def,kl,0,6,comma_B,0.000681,
random_def,kl,0,6,C_def,-0.000762,
random_def,kl,0,6,A_doc,-0.004038,
random_def,kl,0,6,B_doc,-0.002653,
random_def,kl,0,6,END,-0.000286,
random_def,kl,0,7,A_def,-0.002983,
random_def,kl,0,7,B_def,-0.001176,
random_def,kl,0,7,comma_B,-0.000032,
random_def,kl,0,7,C_def,0.010527,
random_def,kl,0,7,A_doc,-0.000015,
random_def,kl,0,7,B_doc,-0.000024,
random_def,kl,0,7,END,-0.000001,
random_def,kl,1,0,A_def,-0.011419,
random_def,kl,1,0,B_def,0.020493,
random_def,kl,1,0,comma_B,0.144799,
random_def,kl,1,0,C_def,0.022359,
random_def,kl,1,0,A_doc,0.000950,
random_def,kl,1,0,B_doc,-0.000003,
random_def,kl,1,0,END,0.000198,
random_def,kl,1,1,A_def,-0.003549,
random_def,kl,1,1,B_def,-0.001307,
random_def,kl,1,1,comma_B,0.012976,
random_def,kl,1,1,C_def,0.019857,
random_def,kl,1,1,A_doc,0.001434,
random_def,kl,1,1,B_doc,0.002782,
random_def,kl,1,1,END,0.000777,
random_def,kl,1,2,A_def,0.011080,duplicate token
random_def,kl,1,2,B_def,0.003193,duplicate token
random_def,kl,1,2,comma_B,0.000090,duplicate token
random_def,kl,1,2,C_def,-0.001557,duplicate token
random_def,kl,1,2,A_doc,-0.021340,duplicate token
random_def,kl,1,2,B_doc,-0.043940,duplicate token
random_def,kl,1,2,END,0.000839,duplicate token
random_def,kl,1,3,A_def,0.007301,
random_def,kl,1,3,B_def,0.003729,
random_def,kl,1,3,comma_B,0.003867,
random_def,kl,1,3,C_def,0.008841,
random_def,kl,1,3,A_doc,0.001206,
random_def,kl,1,3,B_doc,0.001282,
random_def,kl,1,3,END,0.001015,
random_def,kl,1,4,A_def,-0.002323,induction + fuzzy previous token
random_def,kl,1,4,B_def,0.003561,induction + fuzzy previous token
random_def,kl,1,4,comma_B,0.339340,induction + fuzzy previous token
random_def,kl,1,4,C_def,0.003915,induction + fuzzy previous token
random_def,kl,1,4,A_doc,-0.000013,induction + fuzzy previous token
random_def,kl,1,4,B_doc,0.000953,induction + fuzzy previous token
random_def,kl,1,4,END,-0.014874,induction + fuzzy previous token
random_def,kl,1,5,A_def,0.004840,
random_def,kl,1,5,B_def,-0.000570,
random_def,kl,1,5,comma_B,-0.002511,
random_def,kl,1,5,C_def,-0.001873,
random_def,kl,1,5,A_doc,0.000977,
random_def,kl,1,5,B_doc,0.001399,
random_def,kl,1,5,END,0.005209,
random_def,kl,1,6,A_def,0.000495,
random_def,kl,1,6,B_def,-0.001218,
random_def,kl,1,6,comma_B,-0.003138,
random_def,kl,1,6,C_def,-0.001368,
random_def,kl,1,6,A_doc,-0.001364,
random_def,kl,1,6,B_doc,-0.002424,
random_def,kl,1,6,END,-0.000096,
random_def,kl,1,7,A_def,0.002393,
random_def,kl,1,7,B_def,-0.004510,
random_def,kl,1,7,comma_B,0.000845,
random_def,kl,1,7,C_def,0.010113,
random_def,kl,1,7,A_doc,-0.000455,
random_def,kl,1,7,B_doc,-0.001894,
random_def,kl,1,7,END,0.000189,
random_def,kl,2,0,A_def,-0.006969,fuzzy previous token
random_def,kl,2,0,B_def,-0.083909,fuzzy previous token
random_def,kl,2,0,comma_B,-0.000950,fuzzy previous token
random_def,kl,2,0,C_def,0.432717,fuzzy previous token
random_def,kl,2,0,A_doc,-0.000174,fuzzy previous token
random_def,kl,2,0,B_doc,-0.002284,fuzzy previous token
random_def,kl,2,0,END,-0.002695,fuzzy previous token
random_def,kl,2,1,A_def,0.002411,
random_def,kl,2,1,B_def,-0.000925,
random_def,kl,2,1,comma_B,-0.000005,
random_def,kl,2,1,C_def,0.040875,
random_def,kl,2,1,A_doc,0.000429,
random_def,kl,2,1,B_doc,-0.000101,
random_def,kl,2,1,END,0.000577,
random_def,kl,2,2,A_def,0.052511,
random_def,kl,2,2,B_def,0.044760,
random_def,kl,2,2,comma_B,-0.000078,
random_def,kl,2,2,C_def,-0.041475,
random_def,kl,2,2,A_doc,-0.000874,
random_def,kl,2,2,B_doc,0.000845,
random_def,kl,2,2,END,-0.000494,
random_def,kl,2,3,A_def,-0.019253,
random_def,kl,2,3,B_def,-0.037008,
random_def,kl,2,3,comma_B,0.000218,
random_def,kl,2,3,C_def,0.089988,
random_def,kl,2,3,A_doc,0.002065,
random_def,kl,2,3,B_doc,-0.006930,
random_def,kl,2,3,END,0.094137,
random_def,kl,2,4,A_def,0.000316,
random_def,kl,2,4,B_def,0.000131,
random_def,kl,2,4,comma_B,-0.000004,
random_def,kl,2,4,C_def,0.001053,
random_def,kl,2,4,A_doc,-0.000681,
random_def,kl,2,4,B_doc,-0.001763,
random_def,kl,2,4,END,0.001080,
random_def,kl,2,5,A_def,0.005555,
random_def,kl,2,5,B_def,-0.023529,
random_def,kl,2,5,comma_B,-0.000073,
random_def,kl,2,5,C_def,0.029228,
random_def,kl,2,5,A_doc,-0.002679,
random_def,kl,2,5,B_doc,-0.006516,
random_def,kl,2,5,END,0.000480,
random_def,kl,2,6,A_def,0.001836,
random_def,kl,2,6,B_def,-0.001387,
random_def,kl,2,6,comma_B,-0.000069,
random_def,kl,2,6,C_def,0.032445,
random_def,kl,2,6,A_doc,-0.006205,
random_def,kl,2,6,B_doc,-0.008836,
random_def,kl,2,6,END,0.003616,
random_def,kl,2,7,A_def,0.000069,
random_def,kl,2,7,B_def,-0.001975,
random_def,kl,2,7,comma_B,-0.000001,
random_def,kl,2,7,C_def,0.005176,
random_def,kl,2,7,A_doc,-0.001508,
random_def,kl,2,7,B_doc,-0.006479,
random_def,kl,2,7,END,0.002603,
random_def,kl,3,0,A_def,0.000000,argument mover
random_def,kl,3,0,B_def,0.000000,argument mover
random_def,kl,3,0,comma_B,0.000000,argument mover
random_def,kl,3,0,C_def,0.000000,argument mover
random_def,kl,3,0,A_doc,0.000000,argument mover
random_def,kl,3,0,B_doc,0.000000,argument mover
random_def,kl,3,0,END,0.707673,argument mover
random_def,kl,3,1,A_def,0.000000,
random_def,kl,3,1,B_def,0.000000,
random_def,kl,3,1,comma_B,0.000000,
random_def,kl,3,1,C_def,0.000000,
random_def,kl,3,1,A_doc,0.000000,
random_def,kl,3,1,B_doc,0.000000,
random_def,kl,3,1,END,0.001166,
random_def,kl,3,2,A_def,0.000000,
random_def,kl,3,2,B_def,0.000000,
random_def,kl,3,2,comma_B,0.000000,
random_def,kl,3,2,C_def,0.000000,
random_def,kl,3,2,A_doc,0.000000,
random_def,kl,3,2,B_doc,0.000000,
random_def,kl,3,2,END,0.005844,
random_def,kl,3,3,A_def,0.000000,
random_def,kl,3,3,B_def,0.000000,
random_def,kl,3,3,comma_B,0.000000,
random_def,kl,3,3,C_def,0.000000,
random_def,kl,3,3,A_doc,0.000000,
random_def,kl,3,3,B_doc,0.000000,
random_def,kl,3,3,END,0.040439,
random_def,kl,3,4,A_def,0.000000,
random_def,kl,3,4,B_def,0.000000,
random_def,kl,3,4,comma_B,0.000000,
random_def,kl,3,4,C_def,0.000000,
random_def,kl,3,4,A_doc,0.000000,
random_def,kl,3,4,B_doc,0.000000,
random_def,kl,3,4,END,0.021314,
random_def,kl,3,5,A_def,0.000000,
random_def,kl,3,5,B_def,0.000000,
random_def,kl,3,5,comma_B,0.000000,
random_def,kl,3,5,C_def,0.000000,
random_def,kl,3,5,A_doc,0.000000,
random_def,kl,3,5,B_doc,0.000000,
random_def,kl,3,5,END,0.038367,
random_def,kl,3,6,A_def,0.000000,argument mover
random_def,kl,3,6,B_def,0.000000,argument mover
random_def,kl,3,6,comma_B,0.000000,argument mover
random_def,kl,3,6,C_def,0.000000,argument mover
random_def,kl,3,6,A_doc,0.000000,argument mover
random_def,kl,3,6,B_doc,0.000000,argument mover
random_def,kl,3,6,END,0.588864,argument mover
random_def,kl,3,7,A_def,0.000000,
random_def,kl,3,7,B_def,0.000000,
random_def,kl,3,7,comma_B,0.000000,
random_def,kl,3,7,C_def,0.000000,
random_def,kl,3,7,A_doc,0.000000,
random_def,kl,3,7,B_doc,0.000000,
random_def,kl,3,7,END,0.003574,
random_def,tv,0,0,A_def,0.011958,
random_def,tv,0,0,B_def,0.013457,
random_def,tv,0,0,comma_B,0.001461,
random_def,tv,0,0,C_def,0.001657,
random_def,tv,0,0,A_doc,0.000021,
random_def,tv,0,0,B_doc,-0.000030,
random_def,tv,0,0,END,-0.000002,
random_def,tv,0,1,A_def,0.017558,
random_def,tv,0,1,B_def,0.015524,
random_def,tv,0,1,comma_B,0.000032,
random_def,tv,0,1,C_def,0.000288,
random_def,tv,0,1,A_doc,-0.005576,
random_def,tv,0,1,B_doc,-0.016250,
random_def,tv,0,1,END,-0.000004,
random_def,tv,0,2,A_def,-0.000282,
random_def,tv,0,2,B_def,-0.002900,
random_def,tv,0,2,comma_B,0.006847,
random_def,tv,0,2,C_def,0.003922,
random_def,tv,0,2,A_doc,-0.000009,
random_def,tv,0,2,B_doc,-0.000020,
random_def,tv,0,2,END,-0.000035,
random_def,tv,0,3,A_def,-0.000799,
random_def,tv,0,3,B_def,0.000072,
random_def,tv,0,3,comma_B,-0.000126,
random_def,tv,0,3,C_def,-0.000042,
random_def,tv,0,3,A_doc,0.000020,
random_def,tv,0,3,B_doc,-0.000139,
random_def,tv,0,3,END,0.000073,
random_def,tv,0,4,A_def,-0.001335,
random_def,tv,0,4,B_def,-0.000867,
random_def,tv,0,4,comma_B,-0.002268,
random_def,tv,0,4,C_def,0.001971,
random_def,tv,0,4,A_doc,0.000252,
random_def,tv,0,4,B_doc,0.000435,
random_def,tv,0,4,END,0.000139,
random_def,tv,0,5,A_def,0.024175,duplicate token
random_def,tv,0,5,B_def,0.074778,duplicate token
random_def,tv,0,5,comma_B,0.000251,duplicate token
random_def,tv,0,5,C_def,0.000005,duplicate token
random_def,tv,0,5,A_doc,-0.001177,duplicate token
random_def,tv,0,5,B_doc,-0.005190,duplicate token
random_def,tv,0,5,END,-0.000036,duplicate token
random_def,tv,0,6,A_def,-0.000138,
random_def,tv,0,6,B_def,-0.001274,
random_def,tv,0,6,comma_B,0.000264,
random_def,tv,0,6,C_def,-0.000612,
random_def,tv,0,6,A_doc,-0.000224,
random_def,tv,0,6,B_doc,-0.001720,
random_def,tv,0,6,END,-0.000299,
random_def,tv,0,7,A_def,-0.002019,
random_def,tv,0,7,B_def,0.000888,
random_def,tv,0,7,comma_B,0.000016,
random_def,tv,0,7,C_def,0.003338,
random_def,tv,0,7,A_doc,0.000017,
random_def,tv,0,7,B_doc,-0.000031,
random_def,tv,0,7,END,0.000000,
