layer,head,input,position,screen_score,published_class
0,6,v,t30,0.000000,
0,6,v,t31,0.000000,
0,6,v,t32,0.000000,
0,6,v,t33,0.000000,
0,6,v,t34,0.000835,
0,6,v,t35,0.000000,
0,6,v,t36,0.000000,
0,6,v,t37,0.000000,
0,6,v,t38,0.000000,
0,6,v,t39,0.000000,
0,6,v,t40,0.000000,
0,7,q,t0,0.000000,
0,7,q,t1,0.000000,
0,7,q,t2,0.000000,
0,7,q,t3,0.000000,
0,7,q,t4,0.000000,
0,7,q,t5,0.000000,
0,7,q,t6,0.000000,
0,7,q,t7,0.000000,
0,7,q,t8,0.000000,
0,7,q,t9,0.000000,
0,7,q,t10,0.000000,
0,7,q,t11,-0.002897,
0,7,q,t12,0.000000,
0,7,q,t13,0.001330,
0,7,q,t14,0.000000,
0,7,q,t15,0.000289,
0,7,q,t16,0.000000,
0,7,q,t17,0.000000,
0,7,q,t18,0.000000,
0,7,q,t19,0.000000,
0,7,q,t20,0.000000,
0,7,q,t21,0.000000,
