corruption,metric,layer,head,position,effect,published_class
random_vocab_yy,kl,10,4,END,0.047322,
random_vocab_yy,kl,10,5,NOUN,0.000000,
random_vocab_yy,kl,10,5,XX1,0.000000,
random_vocab_yy,kl,10,5,YY,-0.000741,
random_vocab_yy,kl,10,5,YY+1,-0.000008,
random_vocab_yy,kl,10,5,END,0.004136,
random_vocab_yy,kl,10,6,NOUN,0.000000,
random_vocab_yy,kl,10,6,XX1,0.000000,
random_vocab_yy,kl,10,6,YY,0.000042,
random_vocab_yy,kl,10,6,YY+1,0.000173,
random_vocab_yy,kl,10,6,END,0.001991,
random_vocab_yy,kl,10,7,NOUN,0.000000,
random_vocab_yy,kl,10,7,XX1,0.000000,
random_vocab_yy,kl,10,7,YY,-0.000431,
random_vocab_yy,kl,10,7,YY+1,-0.000529,
random_vocab_yy,kl,10,7,END,-0.130697,
random_vocab_yy,kl,10,8,NOUN,0.000000,
random_vocab_yy,kl,10,8,XX1,0.000000,
random_vocab_yy,kl,10,8,YY,-0.000051,
random_vocab_yy,kl,10,8,YY+1,-0.000012,
random_vocab_yy,kl,10,8,END,0.004459,
random_vocab_yy,kl,10,9,NOUN,0.000000,
random_vocab_yy,kl,10,9,XX1,0.000000,
random_vocab_yy,kl,10,9,YY,-0.000254,
random_vocab_yy,kl,10,9,YY+1,-0.000161,
random_vocab_yy,kl,10,9,END,-0.012832,
random_vocab_yy,kl,10,10,NOUN,0.000000,
random_vocab_yy,kl,10,10,XX1,0.000000,
random_vocab_yy,kl,10,10,YY,0.000245,
random_vocab_yy,kl,10,10,YY+1,0.000303,
random_vocab_yy,kl,10,10,END,0.003066,
random_vocab_yy,kl,10,11,NOUN,0.000000,
random_vocab_yy,kl,10,11,XX1,0.000000,
random_vocab_yy,kl,10,11,YY,-0.000189,
random_vocab_yy,kl,10,11,YY+1,0.000187,
random_vocab_yy,kl,10,11,END,0.011732,
random_vocab_yy,kl,11,0,NOUN,0.000000,
random_vocab_yy,kl,11,0,XX1,0.000000,
random_vocab_yy,kl,11,0,YY,0.000000,
random_vocab_yy,kl,11,0,YY+1,0.000000,
random_vocab_yy,kl,11,0,END,0.000518,
random_vocab_yy,kl,11,1,NOUN,0.000000,
random_vocab_yy,kl,11,1,XX1,0.000000,
random_vocab_yy,kl,11,1,YY,0.000000,
random_vocab_yy,kl,11,1,YY+1,0.000000,
random_vocab_yy,kl,11,1,END,0.003876,
random_vocab_yy,kl,11,2,NOUN,0.000000,
random_vocab_yy,kl,11,2,XX1,0.000000,
random_vocab_yy,kl,11,2,YY,0.000000,
random_vocab_yy,kl,11,2,YY+1,0.000000,
random_vocab_yy,kl,11,2,END,0.004995,
random_vocab_yy,kl,11,3,NOUN,0.000000,
random_vocab_yy,kl,11,3,XX1,0.000000,
random_vocab_yy,kl,11,3,YY,0.000000,
random_vocab_yy,kl,11,3,YY+1,0.000000,
random_vocab_yy,kl,11,3,END,0.006976,
random_vocab_yy,kl,11,4,NOUN,0.000000,
random_vocab_yy,kl,11,4,XX1,0.000000,
random_vocab_yy,kl,11,4,YY,0.000000,
random_vocab_yy,kl,11,4,YY+1,0.000000,
random_vocab_yy,kl,11,4,END,0.004131,
random_vocab_yy,kl,11,5,NOUN,0.000000,
random_vocab_yy,kl,11,5,XX1,0.000000,
random_vocab_yy,kl,11,5,YY,0.000000,
random_vocab_yy,kl,11,5,YY+1,0.000000,
random_vocab_yy,kl,11,5,END,0.001679,
random_vocab_yy,kl,11,6,NOUN,0.000000,
random_vocab_yy,kl,11,6,XX1,0.000000,
random_vocab_yy,kl,11,6,YY,0.000000,
random_vocab_yy,kl,11,6,YY+1,0.000000,
random_vocab_yy,kl,11,6,END,0.005994,
random_vocab_yy,kl,11,7,NOUN,0.000000,
random_vocab_yy,kl,11,7,XX1,0.000000,
random_vocab_yy,kl,11,7,YY,0.000000,
random_vocab_yy,kl,11,7,YY+1,0.000000,
random_vocab_yy,kl,11,7,END,0.003081,
random_vocab_yy,kl,11,8,NOUN,0.000000,
random_vocab_yy,kl,11,8,XX1,0.000000,
random_vocab_yy,kl,11,8,YY,0.000000,
random_vocab_yy,kl,11,8,YY+1,0.000000,
random_vocab_yy,kl,11,8,END,0.037400,
random_vocab_yy,kl,11,9,NOUN,0.000000,
random_vocab_yy,kl,11,9,XX1,0.000000,
random_vocab_yy,kl,11,9,YY,0.000000,
random_vocab_yy,kl,11,9,YY+1,0.000000,
random_vocab_yy,kl,11,9,END,0.006875,
random_vocab_yy,kl,11,10,NOUN,0.000000,
random_vocab_yy,kl,11,10,XX1,0.000000,
random_vocab_yy,kl,11,10,YY,0.000000,
random_vocab_yy,kl,11,10,YY+1,0.000000,
random_vocab_yy,kl,11,10,END,-0.022575,
random_vocab_yy,kl,11,11,NOUN,0.000000,
random_vocab_yy,kl,11,11,XX1,0.000000,
random_vocab_yy,kl,11,11,YY,0.000000,
random_vocab_yy,kl,11,11,YY+1,0.000000,
random_vocab_yy,kl,11,11,END,-0.001877,
random_vocab_yy,tv,0,0,NOUN,0.000000,
random_vocab_yy,tv,0,0,XX1,0.000000,
random_vocab_yy,tv,0,0,YY,-0.000133,
random_vocab_yy,tv,0,0,YY+1,0.000032,
random_vocab_yy,tv,0,0,END,0.000198,
random_vocab_yy,tv,0,1,NOUN,0.000000,
random_vocab_yy,tv,0,1,XX1,0.000000,
random_vocab_yy,tv,0,1,YY,0.006709,
random_vocab_yy,tv,0,1,YY+1,-0.000000,
random_vocab_yy,tv,0,1,END,-0.000001,
random_vocab_yy,tv,0,2,NOUN,0.000000,
random_vocab_yy,tv,0,2,XX1,0.000000,
random_vocab_yy,tv,0,2,YY,-0.000173,
random_vocab_yy,tv,0,2,YY+1,0.000014,
random_vocab_yy,tv,0,2,END,-0.000408,
random_vocab_yy,tv,0,3,NOUN,0.000000,
random_vocab_yy,tv,0,3,XX1,0.000000,
random_vocab_yy,tv,0,3,YY,-0.000199,
random_vocab_yy,tv,0,3,YY+1,0.000063,
random_vocab_yy,tv,0,3,END,0.000001,
random_vocab_yy,tv,0,4,NOUN,0.000000,
random_vocab_yy,tv,0,4,XX1,0.000000,
random_vocab_yy,tv,0,4,YY,0.000546,
random_vocab_yy,tv,0,4,YY+1,-0.000119,
random_vocab_yy,tv,0,4,END,0.000026,
random_vocab_yy,tv,0,5,NOUN,0.000000,
random_vocab_yy,tv,0,5,XX1,0.000000,
random_vocab_yy,tv,0,5,YY,0.001306,
random_vocab_yy,tv,0,5,YY+1,0.000004,
random_vocab_yy,tv,0,5,END,0.000000,
random_vocab_yy,tv,0,6,NOUN,0.000000,
random_vocab_yy,tv,0,6,XX1,0.000000,
random_vocab_yy,tv,0,6,YY,0.000287,
random_vocab_yy,tv,0,6,YY+1,-0.000289,
random_vocab_yy,tv,0,6,END,-0.000354,
random_vocab_yy,tv,0,7,NOUN,0.000000,
random_vocab_yy,tv,0,7,XX1,0.000000,
random_vocab_yy,tv,0,7,YY,-0.000239,
random_vocab_yy,tv,0,7,YY+1,0.000200,
random_vocab_yy,tv,0,7,END,0.000242,
random_vocab_yy,tv,0,8,NOUN,0.000000,
random_vocab_yy,tv,0,8,XX1,0.000000,
random_vocab_yy,tv,0,8,YY,-0.000574,
random_vocab_yy,tv,0,8,YY+1,-0.000017,
random_vocab_yy,tv,0,8,END,-0.000189,
random_vocab_yy,tv,0,9,NOUN,0.000000,
random_vocab_yy,tv,0,9,XX1,0.000000,
random_vocab_yy,tv,0,9,YY,0.000882,
random_vocab_yy,tv,0,9,YY+1,-0.000021,
random_vocab_yy,tv,0,9,END,0.000478,
random_vocab_yy,tv,0,10,NOUN,0.000000,
random_vocab_yy,tv,0,10,XX1,0.000000,
random_vocab_yy,tv,0,10,YY,-0.001266,
random_vocab_yy,tv,0,10,YY+1,-0.000027,
random_vocab_yy,tv,0,10,END,0.000187,
random_vocab_yy,tv,0,11,NOUN,0.000000,
random_vocab_yy,tv,0,11,XX1,0.000000,
random_vocab_yy,tv,0,11,YY,0.000414,
random_vocab_yy,tv,0,11,YY+1,0.000005,
random_vocab_yy,tv,0,11,END,-0.000194,
random_vocab_yy,tv,1,0,NOUN,0.000000,
random_vocab_yy,tv,1,0,XX1,0.000000,
random_vocab_yy,tv,1,0,YY,0.000938,
random_vocab_yy,tv,1,0,YY+1,0.000010,
random_vocab_yy,tv,1,0,END,0.000009,
random_vocab_yy,tv,1,1,NOUN,0.000000,
random_vocab_yy,tv,1,1,XX1,0.000000,
random_vocab_yy,tv,1,1,YY,-0.000376,
random_vocab_yy,tv,1,1,YY+1,0.000059,
random_vocab_yy,tv,1,1,END,-0.000153,
random_vocab_yy,tv,1,2,NOUN,0.000000,
random_vocab_yy,tv,1,2,XX1,0.000000,
random_vocab_yy,tv,1,2,YY,-0.000040,
random_vocab_yy,tv,1,2,YY+1,0.000070,
random_vocab_yy,tv,1,2,END,-0.000123,
random_vocab_yy,tv,1,3,NOUN,0.000000,
random_vocab_yy,tv,1,3,XX1,0.000000,
random_vocab_yy,tv,1,3,YY,0.001285,
random_vocab_yy,tv,1,3,YY+1,0.000123,
random_vocab_yy,tv,1,3,END,-0.000070,
random_vocab_yy,tv,1,4,NOUN,0.000000,
random_vocab_yy,tv,1,4,XX1,0.000000,
random_vocab_yy,tv,1,4,YY,0.000050,
random_vocab_yy,tv,1,4,YY+1,0.000379,
random_vocab_yy,tv,1,4,END,0.000201,
random_vocab_yy,tv,1,5,NOUN,0.000000,
random_vocab_yy,tv,1,5,XX1,0.000000,
random_vocab_yy,tv,1,5,YY,0.000841,
random_vocab_yy,tv,1,5,YY+1,0.000053,
random_vocab_yy,tv,1,5,END,0.000087,
random_vocab_yy,tv,1,6,NOUN,0.000000,
random_vocab_yy,tv,1,6,XX1,0.000000,
random_vocab_yy,tv,1,6,YY,-0.000051,
random_vocab_yy,tv,1,6,YY+1,0.000062,
random_vocab_yy,tv,1,6,END,0.000383,
random_vocab_yy,tv,1,7,NOUN,0.000000,
random_vocab_yy,tv,1,7,XX1,0.000000,
random_vocab_yy,tv,1,7,YY,-0.001019,
random_vocab_yy,tv,1,7,YY+1,-0.000101,
random_vocab_yy,tv,1,7,END,0.000771,
random_vocab_yy,tv,1,8,NOUN,0.000000,
random_vocab_yy,tv,1,8,XX1,0.000000,
random_vocab_yy,tv,1,8,YY,0.000209,
random_vocab_yy,tv,1,8,YY+1,0.000164,
random_vocab_yy,tv,1,8,END,0.000047,
random_vocab_yy,tv,1,9,NOUN,0.000000,
random_vocab_yy,tv,1,9,XX1,0.000000,
random_vocab_yy,tv,1,9,YY,-0.000082,
random_vocab_yy,tv,1,9,YY+1,0.000009,
random_vocab_yy,tv,1,9,END,-0.000063,
random_vocab_yy,tv,1,10,NOUN,0.000000,
random_vocab_yy,tv,1,10,XX1,0.000000,
random_vocab_yy,tv,1,10,YY,0.000236,
random_vocab_yy,tv,1,10,YY+1,0.000717,
random_vocab_yy,tv,1,10,END,0.000046,
random_vocab_yy,tv,1,11,NOUN,0.000000,
random_vocab_yy,tv,1,11,XX1,0.000000,
random_vocab_yy,tv,1,11,YY,0.001442,
random_vocab_yy,tv,1,11,YY+1,0.000178,
random_vocab_yy,tv,1,11,END,0.000060,
random_vocab_yy,tv,2,0,NOUN,0.000000,
random_vocab_yy,tv,2,0,XX1,0.000000,
random_vocab_yy,tv,2,0,YY,0.000659,
random_vocab_yy,tv,2,0,YY+1,0.000223,
random_vocab_yy,tv,2,0,END,-0.000268,
random_vocab_yy,tv,2,1,NOUN,0.000000,
random_vocab_yy,tv,2,1,XX1,0.000000,
random_vocab_yy,tv,2,1,YY,-0.000006,
random_vocab_yy,tv,2,1,YY+1,0.000771,
random_vocab_yy,tv,2,1,END,0.003066,
random_vocab_yy,tv,2,2,NOUN,0.000000,
random_vocab_yy,tv,2,2,XX1,0.000000,
random_vocab_yy,tv,2,2,YY,-0.001328,
random_vocab_yy,tv,2,2,YY+1,0.000909,
random_vocab_yy,tv,2,2,END,0.000046,
random_vocab_yy,tv,2,3,NOUN,0.000000,
random_vocab_yy,tv,2,3,XX1,0.000000,
random_vocab_yy,tv,2,3,YY,0.000231,
random_vocab_yy,tv,2,3,YY+1,-0.000012,
random_vocab_yy,tv,2,3,END,-0.000421,
random_vocab_yy,tv,2,4,NOUN,0.000000,
random_vocab_yy,tv,2,4,XX1,0.000000,
random_vocab_yy,tv,2,4,YY,0.000416,
random_vocab_yy,tv,2,4,YY+1,0.000301,
random_vocab_yy,tv,2,4,END,0.000383,
random_vocab_yy,tv,2,5,NOUN,0.000000,
random_vocab_yy,tv,2,5,XX1,0.000000,
random_vocab_yy,tv,2,5,YY,0.000787,
random_vocab_yy,tv,2,5,YY+1,-0.000070,
random_vocab_yy,tv,2,5,END,-0.000618,
random_vocab_yy,tv,2,6,NOUN,0.000000,
random_vocab_yy,tv,2,6,XX1,0.000000,
random_vocab_yy,tv,2,6,YY,-0.000492,
random_vocab_yy,tv,2,6,YY+1,-0.000178,
random_vocab_yy,tv,2,6,END,-0.000243,
random_vocab_yy,tv,2,7,NOUN,0.000000,
random_vocab_yy,tv,2,7,XX1,0.000000,
random_vocab_yy,tv,2,7,YY,0.000387,
random_vocab_yy,tv,2,7,YY+1,0.000274,
random_vocab_yy,tv,2,7,END,-0.000492,
random_vocab_yy,tv,2,8,NOUN,0.000000,
random_vocab_yy,tv,2,8,XX1,0.000000,
random_vocab_yy,tv,2,8,YY,0.001107,
random_vocab_yy,tv,2,8,YY+1,-0.000310,
random_vocab_yy,tv,2,8,END,-0.000498,
random_vocab_yy,tv,2,9,NOUN,0.000000,
random_vocab_yy,tv,2,9,XX1,0.000000,
random_vocab_yy,tv,2,9,YY,0.001004,
random_vocab_yy,tv,2,9,YY+1,0.003542,
random_vocab_yy,tv,2,9,END,0.000388,
random_vocab_yy,tv,2,10,NOUN,0.000000,
random_vocab_yy,tv,2,10,XX1,0.000000,
random_vocab_yy,tv,2,10,YY,0.001296,
random_vocab_yy,tv,2,10,YY+1,-0.000533,
random_vocab_yy,tv,2,10,END,0.000950,
random_vocab_yy,tv,2,11,NOUN,0.000000,
random_vocab_yy,tv,2,11,XX1,0.000000,
random_vocab_yy,tv,2,11,YY,0.000704,
random_vocab_yy,tv,2,11,YY+1,-0.000461,
random_vocab_yy,tv,2,11,END,0.000456,
random_vocab_yy,tv,3,0,NOUN,0.000000,
random_vocab_yy,tv,3,0,XX1,0.000000,
random_vocab_yy,tv,3,0,YY,0.000119,
random_vocab_yy,tv,3,0,YY+1,0.000009,
random_vocab_yy,tv,3,0,END,-0.000162,
random_vocab_yy,tv,3,1,NOUN,0.000000,
random_vocab_yy,tv,3,1,XX1,0.000000,
random_vocab_yy,tv,3,1,YY,-0.000002,
random_vocab_yy,tv,3,1,YY+1,-0.000198,
random_vocab_yy,tv,3,1,END,-0.000160,
random_vocab_yy,tv,3,2,NOUN,0.000000,
random_vocab_yy,tv,3,2,XX1,0.000000,
random_vocab_yy,tv,3,2,YY,-0.000361,
random_vocab_yy,tv,3,2,YY+1,0.000297,
random_vocab_yy,tv,3,2,END,0.000543,
random_vocab_yy,tv,3,3,NOUN,0.000000,
random_vocab_yy,tv,3,3,XX1,0.000000,
random_vocab_yy,tv,3,3,YY,0.002248,
random_vocab_yy,tv,3,3,YY+1,0.001551,
random_vocab_yy,tv,3,3,END,0.002642,
random_vocab_yy,tv,3,4,NOUN,0.000000,
random_vocab_yy,tv,3,4,XX1,0.000000,
random_vocab_yy,tv,3,4,YY,-0.000929,
random_vocab_yy,tv,3,4,YY+1,0.000024,
random_vocab_yy,tv,3,4,END,-0.000303,
random_vocab_yy,tv,3,5,NOUN,0.000000,
random_vocab_yy,tv,3,5,XX1,0.000000,
random_vocab_yy,tv,3,5,YY,0.000140,
random_vocab_yy,tv,3,5,YY+1,0.000120,
random_vocab_yy,tv,3,5,END,0.000430,
random_vocab_yy,tv,3,6,NOUN,0.000000,
random_vocab_yy,tv,3,6,XX1,0.000000,
random_vocab_yy,tv,3,6,YY,-0.000028,
random_vocab_yy,tv,3,6,YY+1,0.001157,
random_vocab_yy,tv,3,6,END,-0.000233,
random_vocab_yy,tv,3,7,NOUN,0.000000,
random_vocab_yy,tv,3,7,XX1,0.000000,
random_vocab_yy,tv,3,7,YY,0.003006,
random_vocab_yy,tv,3,7,YY+1,0.007588,
random_vocab_yy,tv,3,7,END,-0.000484,
random_vocab_yy,tv,3,8,NOUN,0.000000,
random_vocab_yy,tv,3,8,XX1,0.000000,
random_vocab_yy,tv,3,8,YY,-0.000068,
random_vocab_yy,tv,3,8,YY+1,-0.000352,
random_vocab_yy,tv,3,8,END,-0.000881,
random_vocab_yy,tv,3,9,NOUN,0.000000,
random_vocab_yy,tv,3,9,XX1,0.000000,
random_vocab_yy,tv,3,9,YY,-0.000488,
random_vocab_yy,tv,3,9,YY+1,-0.000170,
random_vocab_yy,tv,3,9,END,0.000067,
random_vocab_yy,tv,3,10,NOUN,0.000000,
random_vocab_yy,tv,3,10,XX1,0.000000,
random_vocab_yy,tv,3,10,YY,0.001276,
random_vocab_yy,tv,3,10,YY+1,-0.000619,
random_vocab_yy,tv,3,10,END,-0.000228,
random_vocab_yy,tv,3,11,NOUN,0.000000,
random_vocab_yy,tv,3,11,XX1,0.000000,
random_vocab_yy,tv,3,11,YY,-0.000597,
random_vocab_yy,tv,3,11,YY+1,0.000060,
random_vocab_yy,tv,3,11,END,0.000154,
random_vocab_yy,tv,4,0,NOUN,0.000000,
random_vocab_yy,tv,4,0,XX1,0.000000,
random_vocab_yy,tv,4,0,YY,0.000671,
random_vocab_yy,tv,4,0,YY+1,-0.000193,
random_vocab_yy,tv,4,0,END,0.001180,
random_vocab_yy,tv,4,1,NOUN,0.000000,
random_vocab_yy,tv,4,1,XX1,0.000000,
random_vocab_yy,tv,4,1,YY,0.002069,
random_vocab_yy,tv,4,1,YY+1,-0.000149,
random_vocab_yy,tv,4,1,END,-0.000779,
random_vocab_yy,tv,4,2,NOUN,0.000000,
random_vocab_yy,tv,4,2,XX1,0.000000,
random_vocab_yy,tv,4,2,YY,-0.000300,
random_vocab_yy,tv,4,2,YY+1,-0.000067,
random_vocab_yy,tv,4,2,END,0.000051,
random_vocab_yy,tv,4,3,NOUN,0.000000,
random_vocab_yy,tv,4,3,XX1,0.000000,
random_vocab_yy,tv,4,3,YY,-0.000444,
random_vocab_yy,tv,4,3,YY+1,0.002404,
random_vocab_yy,tv,4,3,END,-0.000374,
random_vocab_yy,tv,4,4,NOUN,0.000000,
random_vocab_yy,tv,4,4,XX1,0.000000,
random_vocab_yy,tv,4,4,YY,0.000854,
random_vocab_yy,tv,4,4,YY+1,-0.000858,
random_vocab_yy,tv,4,4,END,-0.000175,
random_vocab_yy,tv,4,5,NOUN,0.000000,
random_vocab_yy,tv,4,5,XX1,0.000000,
random_vocab_yy,tv,4,5,YY,-0.000616,
random_vocab_yy,tv,4,5,YY+1,0.000366,
random_vocab_yy,tv,4,5,END,-0.000415,
random_vocab_yy,tv,4,6,NOUN,0.000000,
random_vocab_yy,tv,4,6,XX1,0.000000,
random_vocab_yy,tv,4,6,YY,0.002116,
random_vocab_yy,tv,4,6,YY+1,0.000325,
random_vocab_yy,tv,4,6,END,0.000633,
random_vocab_yy,tv,4,7,NOUN,0.000000,
random_vocab_yy,tv,4,7,XX1,0.000000,
random_vocab_yy,tv,4,7,YY,0.000685,
random_vocab_yy,tv,4,7,YY+1,-0.002700,
random_vocab_yy,tv,4,7,END,0.000213,
random_vocab_yy,tv,4,8,NOUN,0.000000,
random_vocab_yy,tv,4,8,XX1,0.000000,
random_vocab_yy,tv,4,8,YY,0.000753,
random_vocab_yy,tv,4,8,YY+1,0.000045,
random_vocab_yy,tv,4,8,END,0.002586,
random_vocab_yy,tv,4,9,NOUN,0.000000,
random_vocab_yy,tv,4,9,XX1,0.000000,
random_vocab_yy,tv,4,9,YY,0.000116,
random_vocab_yy,tv,4,9,YY+1,-0.000446,
random_vocab_yy,tv,4,9,END,-0.000075,
random_vocab_yy,tv,4,10,NOUN,0.000000,
random_vocab_yy,tv,4,10,XX1,0.000000,
random_vocab_yy,tv,4,10,YY,-0.001782,
random_vocab_yy,tv,4,10,YY+1,-0.000059,
random_vocab_yy,tv,4,10,END,-0.000238,
random_vocab_yy,tv,4,11,NOUN,0.000000,
random_vocab_yy,tv,4,11,XX1,0.000000,
random_vocab_yy,tv,4,11,YY,0.000001,
random_vocab_yy,tv,4,11,YY+1,0.019198,
random_vocab_yy,tv,4,11,END,0.000537,
random_vocab_yy,tv,5,0,NOUN,0.000000,
random_vocab_yy,tv,5,0,XX1,0.000000,
random_vocab_yy,tv,5,0,YY,-0.000332,
random_vocab_yy,tv,5,0,YY+1,-0.000121,
random_vocab_yy,tv,5,0,END,0.077223,
random_vocab_yy,tv,5,1,NOUN,0.000000,year head -> MLP 8
random_vocab_yy,tv,5,1,XX1,0.000000,year head -> MLP 8
random_vocab_yy,tv,5,1,YY,-0.000002,year head -> MLP 8
random_vocab_yy,tv,5,1,YY+1,-0.000006,year head -> MLP 8
random_vocab_yy,tv,5,1,END,0.024400,year head -> MLP 8
random_vocab_yy,tv,5,2,NOUN,0.000000,
random_vocab_yy,tv,5,2,XX1,0.000000,
random_vocab_yy,tv,5,2,YY,-0.000915,
random_vocab_yy,tv,5,2,YY+1,0.002135,
random_vocab_yy,tv,5,2,END,0.000674,
random_vocab_yy,tv,5,3,NOUN,0.000000,
random_vocab_yy,tv,5,3,XX1,0.000000,
random_vocab_yy,tv,5,3,YY,-0.000982,
random_vocab_yy,tv,5,3,YY+1,-0.000066,
random_vocab_yy,tv,5,3,END,0.000460,
random_vocab_yy,tv,5,4,NOUN,0.000000,
random_vocab_yy,tv,5,4,XX1,0.000000,
random_vocab_yy,tv,5,4,YY,-0.001968,
random_vocab_yy,tv,5,4,YY+1,0.000785,
random_vocab_yy,tv,5,4,END,0.000069,
random_vocab_yy,tv,5,5,NOUN,0.000000,year head -> MLP 8
random_vocab_yy,tv,5,5,XX1,0.000000,year head -> MLP 8
random_vocab_yy,tv,5,5,YY,-0.000002,year head -> MLP 8
random_vocab_yy,tv,5,5,YY+1,0.000022,year head -> MLP 8
random_vocab_yy,tv,5,5,END,0.042190,year head -> MLP 8
random_vocab_yy,tv,5,6,NOUN,0.000000,
random_vocab_yy,tv,5,6,XX1,0.000000,
random_vocab_yy,tv,5,6,YY,0.000164,
random_vocab_yy,tv,5,6,YY+1,0.004665,
random_vocab_yy,tv,5,6,END,0.000509,
random_vocab_yy,tv,5,7,NOUN,0.000000,
random_vocab_yy,tv,5,7,XX1,0.000000,
random_vocab_yy,tv,5,7,YY,0.000243,
random_vocab_yy,tv,5,7,YY+1,0.000190,
random_vocab_yy,tv,5,7,END,-0.000039,
random_vocab_yy,tv,5,8,NOUN,0.000000,
random_vocab_yy,tv,5,8,XX1,0.000000,
random_vocab_yy,tv,5,8,YY,-0.000082,
random_vocab_yy,tv,5,8,YY+1,-0.000066,
random_vocab_yy,tv,5,8,END,-0.000491,
random_vocab_yy,tv,5,9,NOUN,0.000000,
random_vocab_yy,tv,5,9,XX1,0.000000,
random_vocab_yy,tv,5,9,YY,0.000481,
random_vocab_yy,tv,5,9,YY+1,-0.000241,
random_vocab_yy,tv,5,9,END,-0.005383,
random_vocab_yy,tv,5,10,NOUN,0.000000,
random_vocab_yy,tv,5,10,XX1,0.000000,
random_vocab_yy,tv,5,10,YY,0.000365,
random_vocab_yy,tv,5,10,YY+1,0.000453,
random_vocab_yy,tv,5,10,END,0.001403,
random_vocab_yy,tv,5,11,NOUN,0.000000,
random_vocab_yy,tv,5,11,XX1,0.000000,
random_vocab_yy,tv,5,11,YY,0.000019,
random_vocab_yy,tv,5,11,YY+1,-0.001064,
random_vocab_yy,tv,5,11,END,-0.001020,
random_vocab_yy,tv,6,0,NOUN,0.000000,
random_vocab_yy,tv,6,0,XX1,0.000000,
random_vocab_yy,tv,6,0,YY,-0.000679,
random_vocab_yy,tv,6,0,YY+1,0.000782,
random_vocab_yy,tv,6,0,END,0.002463,
random_vocab_yy,tv,6,1,NOUN,0.000000,
random_vocab_yy,tv,6,1,XX1,0.000000,
random_vocab_yy,tv,6,1,YY,-0.000141,
random_vocab_yy,tv,6,1,YY+1,0.000012,
random_vocab_yy,tv,6,1,END,0.010079,
random_vocab_yy,tv,6,2,NOUN,0.000000,
random_vocab_yy,tv,6,2,XX1,0.000000,
random_vocab_yy,tv,6,2,YY,-0.000176,
random_vocab_yy,tv,6,2,YY+1,0.000020,
random_vocab_yy,tv,6,2,END,0.000469,
random_vocab_yy,tv,6,3,NOUN,0.000000,
random_vocab_yy,tv,6,3,XX1,0.000000,
random_vocab_yy,tv,6,3,YY,-0.000375,
random_vocab_yy,tv,6,3,YY+1,0.000000,
random_vocab_yy,tv,6,3,END,0.001249,
random_vocab_yy,tv,6,4,NOUN,0.000000,
random_vocab_yy,tv,6,4,XX1,0.000000,
random_vocab_yy,tv,6,4,YY,0.005087,
random_vocab_yy,tv,6,4,YY+1,0.000965,
random_vocab_yy,tv,6,4,END,0.002785,
random_vocab_yy,tv,6,5,NOUN,0.000000,
random_vocab_yy,tv,6,5,XX1,0.000000,
random_vocab_yy,tv,6,5,YY,0.000510,
random_vocab_yy,tv,6,5,YY+1,0.000075,
random_vocab_yy,tv,6,5,END,-0.002577,
random_vocab_yy,tv,6,6,NOUN,0.000000,
random_vocab_yy,tv,6,6,XX1,0.000000,
random_vocab_yy,tv,6,6,YY,0.000087,
random_vocab_yy,tv,6,6,YY+1,-0.001107,
random_vocab_yy,tv,6,6,END,-0.006660,
random_vocab_yy,tv,6,7,NOUN,0.000000,
random_vocab_yy,tv,6,7,XX1,0.000000,
random_vocab_yy,tv,6,7,YY,0.000073,
random_vocab_yy,tv,6,7,YY+1,0.000892,
random_vocab_yy,tv,6,7,END,-0.000119,
random_vocab_yy,tv,6,8,NOUN,0.000000,
random_vocab_yy,tv,6,8,XX1,0.000000,
random_vocab_yy,tv,6,8,YY,-0.001575,
random_vocab_yy,tv,6,8,YY+1,0.002318,
random_vocab_yy,tv,6,8,END,0.002024,
random_vocab_yy,tv,6,9,NOUN,0.000000,year head -> MLP 8
random_vocab_yy,tv,6,9,XX1,0.000000,year head -> MLP 8
random_vocab_yy,tv,6,9,YY,0.000001,year head -> MLP 8
random_vocab_yy,tv,6,9,YY+1,0.000017,year head -> MLP 8
random_vocab_yy,tv,6,9,END,0.096742,year head -> MLP 8
random_vocab_yy,tv,6,10,NOUN,0.000000,
random_vocab_yy,tv,6,10,XX1,0.000000,
random_vocab_yy,tv,6,10,YY,-0.000286,
random_vocab_yy,tv,6,10,YY+1,0.000074,
random_vocab_yy,tv,6,10,END,0.001306,
random_vocab_yy,tv,6,11,NOUN,0.000000,
random_vocab_yy,tv,6,11,XX1,0.000000,
random_vocab_yy,tv,6,11,YY,-0.001081,
random_vocab_yy,tv,6,11,YY+1,-0.000725,
random_vocab_yy,tv,6,11,END,0.002743,
random_vocab_yy,tv,7,0,NOUN,0.000000,
random_vocab_yy,tv,7,0,XX1,0.000000,
random_vocab_yy,tv,7,0,YY,0.000744,
random_vocab_yy,tv,7,0,YY+1,0.000176,
random_vocab_yy,tv,7,0,END,-0.001350,
random_vocab_yy,tv,7,1,NOUN,0.000000,
random_vocab_yy,tv,7,1,XX1,0.000000,
random_vocab_yy,tv,7,1,YY,0.000195,
random_vocab_yy,tv,7,1,YY+1,0.000031,
random_vocab_yy,tv,7,1,END,-0.000294,
random_vocab_yy,tv,7,2,NOUN,0.000000,
random_vocab_yy,tv,7,2,XX1,0.000000,
random_vocab_yy,tv,7,2,YY,0.000005,
random_vocab_yy,tv,7,2,YY+1,0.000000,
random_vocab_yy,tv,7,2,END,0.001731,
